"","sgCtu1_g1_input","sgCtu1_g1_polysome","sgCtu1_g2_input","sgCtu1_g2_polysome","sgCtu2_g1_input","sgCtu2_g1_polysome","sgCtu2_g2_input","sgCtu2_g2_polysome","sgCtu1_g1_TE","sgCtu1_g2_TE","sgCtu2_g1_TE","sgCtu2_g2_TE"
"Hipk2",0.101342366684824,-0.393799193218324,-0.112862096278086,-0.191685232747925,-0.0894104168633065,-0.295794943633449,0.557877336466937,-0.483873376037589,-0.495141559903148,-0.0788231364698389,-0.206384526770142,-1.04175071250453
"Zyx",0.120872368896232,0.130880775233912,0.176057218883583,0.366363541962452,0.197232176461425,0.550839984197786,0.206413714998355,0.303530132019468,0.01000840633768,0.190306323078869,0.353607807736362,0.0971164170211125
"Rnf181",0.248964024719581,0.331628760439217,0.253219425857151,0.173860204728745,0.312311628036147,0.451553842921216,0.0813560543869478,0.675320399444626,0.0826647357196357,-0.0793592211284055,0.139242214885069,0.593964345057678
"Vamp8",0.0415594083524073,0.14181137366492,0.0943265640323343,-0.00267945633645006,0.0691617889799119,0.0107996411883917,0.00851587886332261,0.482138985746005,0.100251965312513,-0.0970060203687844,-0.0583621477915202,0.473623106882682
"Gm20536",-0.303414902542254,-0.404336799616372,-0.231755139394444,0.0860498057362973,-0.172327233095427,0.0944705165373247,0.00575907056931912,-3.06555293276006,-0.100921897074117,0.317804945130741,0.266797749632752,-3.07131200332937
"Hk2",-0.0263590536878651,-0.0309118059486035,-0.137724761403875,-0.418534978080624,-0.38576667659239,-0.699210029973844,-0.301783336776734,-0.740453583933361,-0.00455275226073848,-0.280810216676748,-0.313443353381454,-0.438670247156627
"Fam136a",-0.358950273092099,0.993825193694014,0.284108943045239,0.923816303029198,0.23764928439893,0.915346435134085,0.0980083552024387,1.50479765797614,1.35277546678611,0.63970735998396,0.677697150735154,1.4067893027737
"Lsm3",-0.0584215839303379,0.335599347578775,-0.0469109555542007,0.25444335304458,0.192544968306329,0.087552382198842,-0.115747468791651,0.740542024675531,0.394020931509113,0.301354308598781,-0.104992586107487,0.856289493467181
"Brk1",-0.0448824756220016,0.152733465041439,0.0590166928456579,0.113884756546812,0.119311158624645,0.133580413022414,0.0491508173816522,0.528111482210217,0.19761594066344,0.0548680637011545,0.0142692543977692,0.478960664828564
"Wnk1",0.318369371038505,-0.524938180007926,-0.0446192912676935,-0.542899558276603,-0.0589495468681873,-1.04043681830126,0.172565922464297,-0.531828008543581,-0.843307551046432,-0.498280267008909,-0.98148727143307,-0.704393931007878
"Cd69",0.192967239550596,0.494395024238743,0.437634364899502,0.65582930550865,-0.0383959849224471,0.250469836165546,-0.399680185276589,-0.0728373570830545,0.301427784688148,0.218194940609148,0.288865821087994,0.326842828193534
"Hebp1",-0.0711415712088588,0.180345828762569,-0.284772956321548,-0.309765626850373,-0.349571061119256,0.140111175794806,0.722164244785866,0.0515471520575543,0.251487399971428,-0.0249926705288246,0.489682236914062,-0.670617092728312
"Etfbkmt",-0.238840812075268,0.847997356669902,0.122558964204801,0.977202132250806,0.309090104080162,1.43597416625906,0.258970371515054,1.58888113953223,1.08683816874517,0.854643168046005,1.1268840621789,1.32991076801718
"Kcnk6",-0.116037423720637,-0.372608625472778,-0.276784640874247,-0.55577429475008,0.30239936776927,-0.614393518845431,0.703287287544493,-0.354891973854751,-0.256571201752141,-0.278989653875833,-0.916792886614702,-1.05817926139924
"Alkbh6",0.80609158314983,0.403735008663321,0.485363062359568,0.116162998350907,0.379423009867961,0.481218759153643,0.349882467222651,1.01542108264156,-0.402356574486508,-0.369200064008661,0.101795749285682,0.665538615418913
"Tyrobp",-0.0440444775094129,0.192759534900219,-0.0437536020692804,0.143952456271247,-0.0468653108195252,0.156577213357712,-0.0504490295394575,0.614742062997065,0.236804012409632,0.187706058340527,0.203442524177238,0.665191092536523
"Rps11",0.14700033689034,0.2647120687843,0.268124194924564,0.290646804379731,0.269149141214815,0.285003136722601,0.0841863747728056,0.468965222597365,0.11771173189396,0.0225226094551676,0.0158539955077863,0.38477884782456
"Ftl1",0.0349790656972466,-0.114903218934957,-0.364700142040329,-0.215034571369301,-0.352898183788675,-0.169887342593494,0.225844409282699,-0.0699709965395137,-0.149882284632204,0.149665570671027,0.183010841195181,-0.295815405822212
"Tulp2",0.179748059496686,0.405417980283771,-0.168583885804862,-0.569907244010535,0.166535078082766,-0.598120784827463,1.11392106313449,0.493145420490209,0.225669920787085,-0.401323358205672,-0.764655862910229,-0.620775642644278
"Tmem126a",-0.0078241579270486,-0.0277589861635299,-0.00891314224834261,0.0550783071753678,0.171068643497742,0.188997106620608,0.290593814091615,0.456086069669141,-0.0199348282364813,0.0639914494237104,0.0179284631228658,0.165492255577526
"Tnrc6a",0.157509504187366,-0.43108259113975,-0.152477319474056,-0.503917159941019,0.0708130206138855,-0.428448626317728,0.698572940063787,-0.950079365760922,-0.588592095327116,-0.351439840466963,-0.499261646931614,-1.64865230582471
"Nupr1",-0.0855753342311942,0.0617763950973789,-0.0303816868693012,0.0232100309786833,-0.310144412231255,-0.163351144099359,-0.398374882667921,-0.0464207250743911,0.147351729328573,0.0535917178479846,0.146793268131896,0.35195415759353
"Gm28198",0.382723513325169,0.598179717876778,-0.0781601586582785,0.229566720633854,0.181699975519011,-0.35327434769406,1.11487444833584,-0.670101510168204,0.215456204551609,0.307726879292133,-0.534974323213071,-1.78497595850404
"Gm36431",1.18720142977183,0.0975706853603486,0.275304545405469,-0.148793554317323,0.861559276393076,0.772504357248789,0.768692690560272,-2.57596603460863,-1.08963074441148,-0.424098099722792,-0.0890549191442869,-3.3446587251689
"Ifitm1",0.140494938671357,0.356448727497994,0.376015778100331,0.433426815069212,0.508425971500435,0.532098413333478,0.152942463475327,0.688206377532315,0.215953788826637,0.0574110369688805,0.0236724418330443,0.535263914056988
"Arglu1",0.393939723751067,-0.0518453065011268,-0.0987342479320743,-0.247286412040832,0.0787289266605988,-0.196766962952616,0.470992881968218,-0.727873193833767,-0.445785030252194,-0.148552164108758,-0.275495889613214,-1.19886607580198
"Lamp1",0.0302671064012312,-0.0364074864622932,-0.142869276122674,-0.0759049236143952,-0.194660840352801,-0.0490927051117733,-0.409548128526007,-0.0246596184592995,-0.0666745928635244,0.066964352508279,0.145568135241028,0.384888510066707
"Grtp1",-0.114838665638272,-0.195463922808218,0.0648239885743624,-0.551894282687765,0.25185123841505,-0.568723464718888,1.35221304869341,0.0537780040539806,-0.0806252571699453,-0.616718271262127,-0.820574703133937,-1.29843504463943
"Golga7",0.178477179105743,0.389914741198198,0.134318540349075,0.260684363561007,0.183328352347054,0.596815494529012,0.366427849347576,0.762292907673599,0.211437562092455,0.126365823211932,0.413487142181958,0.395865058326023
"Plekha2",-0.0562061795037767,0.354789627589851,0.0686657446200094,0.272615553102734,0.0771384016973666,0.284347849161126,0.293511577771673,0.829045367813567,0.410995807093627,0.203949808482725,0.207209447463759,0.535533790041894
"Hmgb2",-0.27550465841324,-0.225001489998039,0.00388082090279696,-0.0196644099046352,-0.028113102052945,-0.360849218793373,0.0278912645826086,-0.800617211250863,0.0505031684152009,-0.0235452308074322,-0.332736116740428,-0.828508475833472
"Gdf15",-0.50049745173721,-0.165671827821822,-0.625969270298843,-0.453018331200879,-1.0875238421541,-0.665262218453903,-1.00882242145331,0.210083681576097,0.334825623915388,0.172950939097964,0.422261623700196,1.21890610302941
"Myo9b",-0.123349046509262,-0.991474345675903,-0.35606403456822,-0.310723775031859,-0.327921468939228,-0.495129348817343,-0.689191340005876,-0.694557143435812,-0.86812529916664,0.0453402595363608,-0.167207879878116,-0.00536580342993576
"Tbc1d9",0.00294560862834459,-0.30388157296368,-0.180837428760634,-0.315688288140394,-0.296199495705648,-0.53098177790031,0.637203381213142,-0.783774721179127,-0.306827181592024,-0.13485085937976,-0.234782282194662,-1.42097810239227
"Junb",-0.0180123648021784,-0.25011749092924,0.160683133426227,-0.172637104605066,0.283722735882225,0.0424394819744833,0.419798935111976,0.203855987770671,-0.232105126127061,-0.333320238031293,-0.241283253907742,-0.215942947341304
"Gm45774",0.0463663596037951,-0.962203699510786,0.212005828219323,-1.45321772543528,0.0836572712578239,-0.800504542604174,0.948764870550398,-0.399356796380477,-1.00857005911458,-1.6652235536546,-0.884161813861998,-1.34812166693087
"Arl2bp",-0.102655260190843,0.253065571421878,-0.137655654831907,0.12608763786417,-0.0572834125584523,0.526770569111744,-0.91196870834876,0.795985020137825,0.35572083161272,0.263743292696076,0.584053981670196,1.70795372848659
"Ccl22",0.302452747776799,0.291795083547743,0.403429921479587,0.555871066040853,0.332947572733564,0.715642177475468,-0.213695236171955,0.424350515882631,-0.0106576642290568,0.152441144561267,0.382694604741904,0.638045752054587
"Ccl17",0.341953604231438,0.339685955726772,0.505614215888411,0.504179787145617,0.464886604518709,0.721670647202149,0.115315087003809,0.663667286598304,-0.00226764850466665,-0.00143442874279387,0.25678404268344,0.548352199594495
"Hsbp1",0.0288466146825748,0.197016269838942,0.0978307548547068,0.129982607476064,-0.0189000613563728,0.116351465832441,-0.0234329388295222,0.491514312555848,0.168169655156367,0.0321518526213573,0.135251527188814,0.514947251385371
"Galns",-0.0230044615184442,-0.32352431603649,-0.308401546565978,-0.304335201882131,-0.201554642496565,-0.331041479531517,-0.776697122795921,-0.0309039502457633,-0.300519854518046,0.00406634468384759,-0.129486837034952,0.745793172550158
"Chmp1a",-0.0093917809649362,0.175721158688064,0.0492012594100553,0.30953520407956,0.017827526367066,0.175563571086453,-0.241144195816141,0.699514361919698,0.185112939653,0.260333944669505,0.157736044719387,0.94065855773584
"Mmp12",0.0748969540437461,-0.0904598209207972,-0.159275902952995,-0.138742296832634,-0.0708709106984955,-0.0172259797102612,0.291014769024395,-0.174885005602906,-0.165356774964543,0.0205336061203614,0.0536449309882343,-0.465899774627301
"Zfp560",0.0516703792764313,0.63276759494468,0.123219569897339,0.717479967702699,0.0532260005674221,0.404587338019871,0.182182609900419,1.17145356672426,0.581097215668248,0.59426039780536,0.351361337452449,0.989270956823843
"Smarca4",-0.104405711049254,0.172684163334943,-0.0604010597397133,0.100517568640792,-0.00458857356329379,-0.216746279625165,0.501819325791134,-0.688161204481951,0.277089874384197,0.160918628380506,-0.212157706061872,-1.18998053027309
"Elof1",0.0293891162089004,0.376829461115958,0.13596406377261,0.303988307375534,0.12085674290057,0.388900477307845,-0.151876810666643,0.643579406415764,0.347440344907057,0.168024243602924,0.268043734407275,0.795456217082407
"Aplp2",-0.0201091840782794,-0.0988009121639841,-0.0676662314993601,-0.192079929073115,-0.189148715941371,-0.165408282382164,-0.105875276136388,-0.507121813962534,-0.0786917280857047,-0.124413697573755,0.0237404335592064,-0.401246537826147
"Plet1os",0.492500674740552,0.360657672875888,0.103512156621777,0.235005949116963,0.222752901278101,0.443149895491356,1.22535027116545,0.70706596789851,-0.131843001864663,0.131493792495186,0.220396994213255,-0.518284303266944
"Plet1",0.370515432693026,0.418725689882642,0.338964116045741,0.442857953869987,0.316900755256913,0.547824485782613,0.17524446655411,0.478288714889112,0.0482102571896164,0.103893837824247,0.230923730525699,0.303044248335002
"Sdhd",0.133774486678369,0.154351466845039,0.169724712532983,0.145116996254108,0.143260540649824,0.186218367700889,-0.137772597154005,0.499538201276451,0.0205769801666698,-0.024607716278874,0.0429578270510653,0.637310798430455
"Rplp1",-0.0175928776793288,-0.0260065826980593,-0.138818943965754,-0.0694150450436304,-0.19872098338509,-0.151235533344368,0.323593830425645,0.0407951316629429,-0.00841370501873051,0.0694038989221237,0.0474854500407229,-0.282798698762702
"Snapc5",0.101846586509122,0.196540656939123,0.220522457679358,0.0802367467074765,0.0612915928021378,0.265910371104668,-0.047863866080057,0.553534898488223,0.094694070430001,-0.140285710971882,0.20461877830253,0.60139876456828
"Ciao2a",-0.105248035376128,0.107065236942134,0.0238324823456217,0.0685441500881643,0.0228610805293137,0.14168024048823,-0.106125831881283,0.473371941120757,0.212313272318262,0.0447116677425425,0.118819159958917,0.579497773002039
"Rps27l",-0.00695758226173204,0.109269594530147,0.00315077756726723,0.0422583453394676,-0.0129753628106002,-0.0480515153099255,-0.0587843235723557,0.482489821007164,0.116227176791879,0.0391075677722004,-0.0350761524993253,0.54127414457952
"Sltm",-0.0459510527757825,-0.153048182799204,-0.0131021409878844,-0.308715757937608,0.0334651057077346,-0.0552345778119214,0.617485741448723,-0.963261558686002,-0.107097130023422,-0.295613616949724,-0.0886996835196561,-1.58074730013472
"Rnf7",-0.15121607342008,0.22769277499206,0.140591121058399,0.16024905834518,0.144086734407322,0.262585136916236,-0.0183258788214244,0.610758901470897,0.378908848412141,0.0196579372867802,0.118498402508914,0.629084780292321
"Rpl29",0.0550896790323279,0.27190807823305,0.339681166128974,0.19586197359413,0.346022240224109,0.248245773062889,0.0826750693260667,0.560707682663283,0.216818399200722,-0.143819192534844,-0.0977764671612196,0.478032613337216
"Gpx1",-0.00659310342343034,0.160502765055574,-0.0743919118917322,-0.0623636217767221,-0.159233604147111,-0.0202206834565377,0.0475277678956534,0.374126461829565,0.167095868479004,0.0120282901150102,0.139012920690574,0.326598693933912
"Qars",0.170439436877444,-0.0267495001515075,-0.112545793374273,-0.0875536986853858,0.0370321753096423,-0.0285777174787789,-0.642805414316815,-0.0295559332078987,-0.197188937028952,0.0249920946888871,-0.0656098927884212,0.613249481108916
"Tma7",0.0639130352878965,0.27130426261737,0.124060074891222,0.189145452620808,0.0259293657436679,0.073429135111855,-0.0915429963635539,0.596635147247853,0.207391227329474,0.0650853777295861,0.0474997693681871,0.688178143611407
"Camp",-0.423055792334348,-0.289839647649774,-0.152346569361998,-0.461697074782662,-0.268079822931177,-0.638728539275264,-0.678204747498177,-0.09785521904689,0.133216144684574,-0.309350505420664,-0.370648716344087,0.580349528451287
"Gm39469",0.522499850521617,0.0998518966720749,0.273800803221836,0.697159882724354,0.0950190861460132,0.0645188790394791,-0.167654311231863,0.943715853225138,-0.422647953849542,0.423359079502518,-0.0305002071065341,1.111370164457
"Tbpl1",0.147070765352109,0.0996512834242091,0.368273297627847,0.628467094975006,0.188118448344176,0.43140483121961,0.0868861175914741,1.12195025110359,-0.0474194819278999,0.260193797347159,0.243286382875434,1.03506413351211
"Hint3",-0.104359708877277,0.541922159657148,0.0931942740658274,0.277496267240434,0.154762125319742,0.403993595848324,0.0208415380590994,1.0906663938338,0.646281868534425,0.184301993174607,0.249231470528582,1.0698248557747
"Zup1",0.066037139386923,0.0370866469631768,0.0395413346160138,0.215491099129359,-0.226500805849859,0.0152385539174151,-0.63895293215304,0.00671416287073168,-0.0289504924237463,0.175949764513345,0.241739359767274,0.645667095023772
"Snx3",0.112980706791422,0.159173858490488,0.049024167011944,0.344638837792371,0.00830741547566571,0.403051854589614,0.0202252182238931,0.61017944531319,0.0461931516990655,0.295614670780427,0.394744439113948,0.589954227089297
"Gm40645",0.445357310602622,0.0937042506460783,0.162670612994284,0.388423804821678,0.323094641824032,0.672224361403056,0.788498479480412,-0.0293517768716614,-0.351653059956544,0.225753191827394,0.349129719579024,-0.817850256352073
"Pkib",0.0248135920854766,0.308941573309891,0.0475309318063708,0.03609469287988,0.0710824416894846,0.241854523197066,-0.0372599564887928,0.622618925610189,0.284127981224414,-0.0114362389264908,0.170772081507581,0.659878882098982
"Oit3",0.337067843152519,0.450976164435406,0.26959633209716,0.722674990778098,0.298834424869268,0.832264140297006,-0.236768885562224,1.25360118952724,0.113908321282887,0.453078658680938,0.533429715427737,1.49037007508947
"Vsir",-0.0720247498086319,-0.549644655821064,-0.642736840562589,-0.610762601522582,-0.451068802951548,-0.58914363179561,-0.175088922457888,-0.650122040717406,-0.477619906012432,0.0319742390400064,-0.138074828844062,-0.475033118259518
"Ddt",-0.0498205806982908,0.0474065730998321,0.146247473910843,0.276019838443543,0.156485954064842,0.0893383998994004,-0.205992285043147,0.57607189191582,0.0972271537981229,0.1297723645327,-0.0671475541654418,0.782064176958968
"Pttg1ip",-0.221624330979788,-0.237736979613934,-0.0495438991598647,-0.061425140396663,0.000578671093209415,0.0411634499544897,-0.433926539863346,0.085387542572942,-0.0161126486341461,-0.0118812412367983,0.0405847788612803,0.519314082436288
"Sumo3",-0.0431941507979419,0.0997163621541928,0.0535726400651377,0.227732770454321,0.00328218377318379,0.33182638703126,-0.106238091017351,0.620906513619434,0.142910512952135,0.174160130389184,0.328544203258076,0.727144604636785
"Pfkl",-0.00553402362366207,-0.771714758987927,0.0309187304016678,-0.776985457842848,-0.116162719889854,-1.0850642943689,-0.326635511509323,-1.71149722351189,-0.766180735364265,-0.807904188244516,-0.968901574479042,-1.38486171200257
"Arhgap45",-0.0910393354616614,-0.454728340482575,0.0627998589334506,-0.607654522842222,0.299044516895653,-0.283572288348865,0.412376236076103,-0.973986549289115,-0.363689005020913,-0.670454381775672,-0.582616805244518,-1.38636278536522
"Gpx4",0.0298523792964769,-0.0247198534216064,0.130326047658123,-0.130306509994394,0.103055105646986,0.075252887259154,-0.0805810058544818,0.522943811013048,-0.0545722327180833,-0.260632557652517,-0.0278022183878317,0.60352481686753
"Oaz1",0.0930516305254745,0.223551773092451,0.172517894116442,0.0998044397563884,0.0905538929733005,0.123444322424406,-0.013082845770839,0.524623175367351,0.130500142566977,-0.0727134543600538,0.0328904294511059,0.53770602113819
"Mrpl42",0.21256175758404,0.316105055352605,0.20921330990631,0.154521511380188,0.210296389560184,0.387229399477827,0.166551155467274,0.630102998283718,0.103543297768565,-0.0546917985261226,0.176933009917644,0.463551842816444
"Eea1",-0.202216813610681,-0.207222851382037,-0.339126195201835,-0.332683622422555,-0.152376720561124,-0.421098327472192,-0.276745343603351,-0.776585484562137,-0.00500603777135566,0.00644257277928073,-0.268721606911068,-0.499840140958786
"Rps26",0.150946560027032,0.163193650899013,0.0781606784878228,0.0715501036637374,0.0509782645631436,0.0994574862502251,0.500901821918342,0.438497578251267,0.0122470908719805,-0.00661057482408545,0.0484792216870815,-0.0624042436670749
"Plek",-0.0576327873809319,-0.0885742017579094,-0.0113820160001925,-0.0827426909727009,-0.148925817211254,-0.222901412045514,-0.278942408316812,-0.516969748114629,-0.0309414143769775,-0.0713606749725084,-0.0739755948342609,-0.238027339797817
"Actr2",0.0334190987020904,-0.135183521046725,0.0395231899557125,-0.222345794892055,-0.0888367023339036,-0.163129011360985,0.0239456369096533,-0.517778418411504,-0.168602619748816,-0.261868984847768,-0.0742923090270811,-0.541724055321158
"Il12b",0.388060677324299,0.0449822909842892,0.592619996392664,0.167286074944725,0.224770495641063,-0.106437177609844,0.174383756072896,-0.561673061751567,-0.34307838634001,-0.425333921447939,-0.331207673250907,-0.736056817824463
"Irf1",0.13400953247987,0.281150055735536,0.22780148847968,0.417338535779066,-0.173025423920513,0.200138392220173,-0.508562605431924,-0.266355162593893,0.147140523255667,0.189537047299386,0.373163816140686,0.242207442838031
"Hint1",0.0468086376014458,0.203350863145431,0.0630636907864641,0.00389756400638852,0.0455102431835925,-0.0665913108002822,-0.0242268222695401,0.436399688247697,0.156542225543985,-0.0591661267800756,-0.112101553983875,0.460626510517237
"Slc36a2",-0.446372248729157,-0.0957882995991013,-0.431654377256558,-1.00504836245454,-0.621376566317725,-0.0250613742110941,-1.2009202893959,-0.377257076552657,0.350583949130055,-0.573393985197984,0.596315192106631,0.823663212843243
"Guk1",-0.233794901599246,0.509402142636023,-0.0539221899580031,0.532786827364022,-0.312674250216566,0.637928884288624,-0.637827321363143,0.762143477679174,0.743197044235269,0.586709017322026,0.95060313450519,1.39997079904232
"Tvp23b",0.0923039634849827,0.171128614908747,0.36940728002941,0.145041778264797,0.217494420176913,0.378711344593582,-0.53301103826517,0.629882916646118,0.0788246514237647,-0.224365501764613,0.161216924416669,1.16289395491129
"Mgl2",0.221507117504112,0.292240620501436,0.568762178644251,0.339096818848931,0.561799206370212,0.518301928273518,0.177739457404662,0.299676076441022,0.0707335029973235,-0.22966535979532,-0.0434972780966945,0.121936619036361
"Cxcl16",0.215481636097242,0.243775845920167,0.153597004465511,0.437417480925903,0.157004972681031,0.282432915933072,0.0881711121317883,0.512638744896802,0.0282942098229251,0.283820476460392,0.125427943252041,0.424467632765014
"Scimp",-0.0217779432923439,-0.0718627970811276,0.159345647699796,0.0235795758632671,0.351397239186467,0.401120669687874,-0.0616044825863531,0.709419691603552,-0.0500848537887837,-0.135766071836529,0.0497234305014072,0.771024174189905
"Abhd15",-0.217465559129131,-0.123948565127112,-0.0797185354420149,-0.280772726253944,-0.103375784505601,-0.0747030334511489,0.418216111664102,-0.648810079108324,0.0935169940020195,-0.201054190811929,0.0286727510544518,-1.06702619077243
"Ccl7",-0.0731838014463548,-0.114735049354302,-0.200477760124874,-0.209307473735844,-0.338746332588775,-0.318385854309923,-0.27052984474046,-0.247775641765344,-0.0415512479079467,-0.00882971361096985,0.0203604782788513,0.0227542029751167
"Ccl12",0.0170240040347052,-0.0932323495336753,0.00978661501570066,-0.273657107589569,-0.355721025980664,-0.68149061415357,-0.243126512724695,-0.509487685295414,-0.11025635356838,-0.28344372260527,-0.325769588172906,-0.266361172570719
"Slfn8",-0.122611149206746,0.0231616239221006,0.0213271886200159,0.106281340496376,-0.209633553914619,-0.419293943157419,-0.656230110541973,-0.518387071237245,0.145772773128846,0.0849541518763601,-0.2096603892428,0.137843039304728
"E230016K23Rik",0.168155424080604,0.185106372222885,-0.109794936761705,0.131476623099418,-0.0411156900776959,0.11045518761869,1.37023024086755,0.481828490448761,0.0169509481422807,0.241271559861124,0.151570877696386,-0.888401750418794
"Wfdc21",0.0649741260887993,0.380110880197829,0.104399068592578,0.224068532974918,0.279113319756368,0.294751333404561,0.0664015090054768,0.678725383617493,0.31513675410903,0.119669464382341,0.0156380136481928,0.612323874612017
"Supt4a",-0.190534615476382,0.342032576259074,0.205204217298722,0.280726003816151,0.368355242740454,0.407894816069072,0.0942715057181776,0.747707577733235,0.532567191735456,0.0755217865174291,0.0395395733286179,0.653436072015057
"Plxdc1",-0.157508459347125,-0.127466119166588,-0.12379388869835,0.0652371759669057,-0.373579116562482,-0.0722363676140008,-0.556355384710054,-0.169415827276703,0.030042340180537,0.189031064665255,0.301342748948481,0.386939557433351
"Top2a",-0.0813105718703513,-0.684482228473245,-0.0891556511154468,-0.29569861295594,-0.0881085881493391,-0.561605193873985,-0.13577529387027,-1.22883283339251,-0.603171656602894,-0.206542961840493,-0.473496605724646,-1.09305753952224
"Ccr7",0.235540109498306,0.47241099253024,0.63851719151563,0.652943426602192,0.384607132259851,0.636491059661095,-0.0221814746111191,0.341800558652522,0.236870883031934,0.014426235086562,0.251883927401244,0.363982033263641
"Coa3",-0.0263534135134265,-0.179523019192954,-0.0758108693936101,-0.0694467057755892,-0.0869261509021175,0.115730545791827,-0.366052646862084,0.29621623039537,-0.153169605679527,0.00636416361802095,0.202656696693944,0.662268877257453
"Sumo2",0.0731554350362043,0.226222747505264,0.349254456487335,0.237529091976225,0.346249676807985,0.190501327869543,0.0850340875774194,0.614740123064315,0.15306731246906,-0.111725364511111,-0.155748348938442,0.529706035486895
"Birc5",-0.296119117666982,-0.00237275256400427,0.0272809333449748,-0.28813954662375,-0.0748331133323568,-0.365078137761406,-0.604922757486804,0.00189161235092694,0.293746365102978,-0.315420479968725,-0.29024502442905,0.606814369837731
"Actg1",0.139588726952629,-0.0384492153233449,0.029277867940408,-0.112382977578967,0.0045329329946604,-0.0583660583024557,-0.39479631922622,-0.240733952089652,-0.178037942275974,-0.141660845519375,-0.0628989912971161,0.154062367136568
"Cenpx",-0.0337744895029353,0.184689096580868,-0.00121399714763726,0.0985178557243795,0.0453511767257702,0.0783014314661195,-0.0405159614271557,0.588569328388619,0.218463586083804,0.0997318528720168,0.0329502547403493,0.629085289815775
"Id2",0.149128964345691,0.126727524108782,0.309530650849512,0.269842944604047,0.265610011458213,0.315628806171452,0.191167456757359,0.494053161832344,-0.0224014402369086,-0.0396877062454646,0.0500187947132389,0.302885705074985
"Rsad2",0.082178017569122,0.0560370231433627,-0.0190649608148714,-0.0480061378543262,-0.362478252885392,-0.334792910888837,-0.241216079023232,-0.575628152850527,-0.0261409944257593,-0.0289411770394548,0.0276853419965555,-0.334412073827295
"Cmpk2",0.0775445287198062,0.243962705766672,0.0189138541910046,0.370743092586055,-0.463597995673939,-0.241644591045922,-0.53322254705299,-0.529664963141479,0.166418177046866,0.351829238395051,0.221953404628016,0.00355758391151095
