"","sgCtu1_g1_input","sgCtu1_g1_polysome","sgCtu1_g2_input","sgCtu1_g2_polysome","sgCtu2_g1_input","sgCtu2_g1_polysome","sgCtu2_g2_input","sgCtu2_g2_polysome","sgCtu1_g1_TE","sgCtu1_g2_TE","sgCtu2_g1_TE","sgCtu2_g2_TE"
"Fam110c",0.309336669473524,0.371094490440463,0.079097344396549,-0.329484825587329,0.191703957491733,-0.208977712489062,-0.547047118422649,-2.40805648359537,0.0617578209669389,-0.408582169983879,-0.400681669980795,-1.86100936517273
"Sptssa",-0.0796746326139619,-0.148921379998104,0.162130509034663,-0.0315520760724297,0.168256153851951,-0.128447504732285,-0.131344356405459,0.55524507305776,-0.0692467473841418,-0.193682585107092,-0.296703658584236,0.686589429463219
"Max",-0.0325242740374705,0.387965905546412,-0.00940035547681006,-0.0158072444152539,-0.163613905621933,-0.446022917268146,-0.0184996334422793,0.994871047855047,0.420490179583882,-0.00640688893844388,-0.282409011646213,1.01337068129733
"Acyp1",0.109126150534954,0.198449818119419,0.125509766330656,0.0499701071424274,0.088897060032135,0.0341333727849111,-0.509980319767009,0.804082423715238,0.0893236675844653,-0.0755396591882285,-0.0547636872472239,1.31406274348225
"Ttc7b",-0.182455057382399,-0.0229386165526391,-0.20462369205795,-0.0534075844039927,-0.483039218205999,0.0238272220290838,-0.0478482945268341,-0.191204555494832,0.15951644082976,0.151216107653958,0.506866440235083,-0.143356260967998
"Gskip",-0.111610691697942,0.240590779129092,0.146572072026837,0.205172587194536,0.282805142976524,0.455938532347013,-0.00317576977240996,0.794957285835927,0.352201470827034,0.0586005151676989,0.17313338937049,0.798133055608337
"Gm19605",0.127714549829563,0.24744045041562,0.150539840918093,0.449455671702217,0.472225557660829,0.628315052218101,0.704879466586932,0.348443543555726,0.119725900586056,0.298915830784124,0.156089494557272,-0.356435923031206
"Hsp90aa1",-0.0215239264606266,-0.114202048040508,-0.00825511723338934,-0.0695099710141216,-0.0937488549042094,-0.317066092338535,0.0157602524762197,-0.510039173362455,-0.0926781215798815,-0.0612548537807323,-0.223317237434325,-0.525799425838675
"Tnfaip2",-0.0360797227037555,-0.100367518574952,-0.0318408706627871,-0.00242986449485194,-0.192763124259997,-0.448940107557876,-0.362573785084024,-0.365913604569173,-0.0642877958711967,0.0294110061679351,-0.256176983297879,-0.0033398194851495
"Gm40578",0.208896221338446,0.243716990913184,-0.369761591871939,-0.288987258148492,-0.319192443105059,-0.0693602695341564,0.682905213493557,-0.173669475550361,0.0348207695747371,0.0807743337234474,0.249832173570903,-0.856574689043918
"Hist1h2bc",-0.0764576543680704,-0.0197384746417857,0.0452423990998518,0.13317355194948,0.00671843047386744,0.166820910793644,0.0151756873744917,0.440928034240383,0.0567191797262847,0.0879311528496283,0.160102480319777,0.425752346865892
"Uqcrfs1",0.00037901281470365,-0.0578016354662187,-0.101963839685243,-0.0230657316925829,0.00462810959213567,0.166304681054651,-0.462837804626369,-0.195563101589896,-0.0581806482809224,0.0788981079926598,0.161676571462515,0.267274703036474
"Psmg4",0.280889338801654,0.531541322761647,0.0936017509276423,0.436595391030906,0.174590976911445,0.277654519199678,-0.233087401500219,1.10362035463513,0.250651983959993,0.342993640103264,0.103063542288233,1.33670775613535
"Eef1e1",0.074243844023818,0.240159284011188,0.116996228910055,-0.0633703311327585,0.140959616455241,0.0769844844442327,0.00166641196728978,0.597718407739563,0.16591543998737,-0.180366560042813,-0.0639751320110085,0.596051995772273
"Tmem170b",-0.122379374046942,0.203010462070087,0.106114567097031,0.381327305366522,0.167517472989877,0.578880258160148,-0.0822236104750971,0.955975639321329,0.325389836117029,0.275212738269491,0.411362785170271,1.03819924979643
"H2afy",0.00875051124984338,-0.127418182556688,-0.0785799679535986,-0.242597876895589,-0.0849990172105732,-0.331883994511269,0.036446487476657,-0.497048879896258,-0.136168693806532,-0.164017908941991,-0.246884977300695,-0.533495367372915
"Idnk",0.0297534266990844,0.150381210443051,0.040439774821353,-0.116644959462957,-0.0329040546348507,0.133984151846049,-0.204002146261573,0.463560875014783,0.120627783743966,-0.15708473428431,0.1668882064809,0.667563021276355
"Aopep",0.0243196204086935,-0.0179912281446351,0.00443254458378828,-0.131285056114272,0.0756953983429947,0.0805689948535084,0.0999995709865225,0.640654299107448,-0.0423108485533286,-0.13571760069806,0.00487359651051378,0.540654728120925
"Med10",-0.0527981780978486,0.310946686161842,0.173783856646936,0.129209661463351,0.0585216811043052,0.255528363417178,-0.136033036377969,0.548452572029368,0.36374486425969,-0.0445741951835847,0.197006682312873,0.684485608407337
"Glrx",0.137247799362304,0.298585277308174,0.263555591170267,0.282878451513559,0.169715056183761,0.364908502946109,0.0834054611877892,0.664300164751667,0.161337477945869,0.0193228603432924,0.19519344676235,0.580894703563878
"Polr3g",-1.37376182948028,-0.960884085846292,-0.022951632059514,-0.59386960498073,-0.152271902100537,-0.642927732077606,-0.247062169066389,-2.01408494883871,0.412877743633984,-0.570917972921216,-0.490655829977069,-1.76702277977233
"Tmem167",0.0167668931946334,0.21203946063681,0.0486181170482851,-0.0207305488163492,0.0524727633797291,0.0600813310341772,-0.147178237993081,0.585697130794517,0.195272567442177,-0.0693486658646343,0.00760856765444817,0.732875368787599
"Mocs2",0.0489226627605044,0.242763214149038,0.146105694128101,0.0475290993891484,0.116782597524686,0.123126845090695,-0.054815685982784,0.563655930702653,0.193840551388534,-0.0985765947389527,0.00634424756600893,0.618471616685437
"Chchd1",-0.0317334855590268,0.131036423449697,-0.0410289611831125,0.0516188605817778,0.0172060409773502,0.0951085627668897,-0.0277502537184748,0.545306771730376,0.162769909008724,0.0926478217648903,0.0779025217895395,0.573057025448851
"Eaf1",0.283905735292101,-0.2237874994424,0.0125365964241144,0.0194348214065023,-0.0571809062792488,-0.0823734806235228,-0.629774635726739,-0.17623273772317,-0.507693234734501,0.0068982249823879,-0.025192574344274,0.453541898003569
"Cnih1",0.0563265890615421,0.136841586848191,0.111487466546038,0.178984758921551,0.222289895993622,0.165259493544762,-0.0507225659933939,0.66176246312029,0.0805149977866488,0.0674972923755135,-0.0570304024488602,0.712485029113684
"Lgals3",-0.00780452963398837,-0.156031888172345,-0.227319571659606,-0.129471070760742,-0.211545651068318,-0.153105157900651,0.214786635535926,-0.259704818435887,-0.148227358538357,0.0978485008988645,0.0584404931676676,-0.474491453971813
"Zc3h13",0.055964638333351,-0.218654560342802,-0.231549391946154,-0.373037450533184,-0.068228713208752,-0.52754364700707,0.514717355504531,-1.05759676200013,-0.274619198676153,-0.14148805858703,-0.459314933798318,-1.57231411750466
"Sugt1",0.113540263166881,-0.0645573312281664,0.106996592532368,-0.0965997311566769,0.0501786215082234,-0.181302417945718,0.205132740338572,-0.566137198056669,-0.178097594395047,-0.203596323689045,-0.231481039453941,-0.771269938395241
"Mbnl2",0.155032627678156,-0.0246245647063521,0.0617297074046679,-0.221564290669077,0.0706356088583791,-0.258606939656211,0.546597671143556,-0.185960042390804,-0.179657192384508,-0.283293998073745,-0.32924254851459,-0.73255771353436
"Selenop",-0.195908241650431,0.221064795709586,0.246638714535748,0.253583528942041,-0.031819199093877,0.107387607497188,-0.324444455864824,0.526219705076924,0.416973037360018,0.00694481440629335,0.139206806591065,0.850664160941748
"Gm35769",-0.117647931732595,-0.0857083558820024,0.137499682323215,0.0598363180494692,0.0946788860258758,-0.313923854206099,0.068010331059706,-0.733844688716609,0.0319395758505925,-0.0776633642737465,-0.408602740231975,-0.801855019776315
"Polr2k",0.0903224896708164,0.16899577228839,-0.0162523807844668,0.0726099356338459,0.0216952716795689,0.0731280564684802,0.193715876929687,0.47229527978222,0.078673282617574,0.0888623164183127,0.0514327847889113,0.278579402852532
"Dcstamp",-0.00513801144189774,0.254654391382677,0.236998137792746,0.177332246079228,0.361717187309365,0.436763281009205,0.0652972166757557,0.161061571192235,0.259792402824575,-0.059665891713518,0.0750460936998403,0.0957643545164792
"Ly6e",-0.0082347777136178,0.1308832522898,0.126219226842611,0.122992213332152,0.0970660650027888,0.289381906317278,-0.0100829346214208,0.469121718720105,0.139118030003418,-0.00322701351045929,0.192315841314489,0.479204653341526
"Ly6i",0.192206020876613,0.316840735297791,0.111428533051527,0.376309219360242,0.139537767222428,0.490579790425631,0.0506644070846365,0.639505836086816,0.124634714421178,0.264880686308715,0.351042023203203,0.58884142900218
"Txn2",0.0457375483394564,0.160584882141269,0.154936250114431,0.0533716066866265,0.0944625210075722,0.17637977627205,-0.153431537003399,0.568666331185949,0.114847333801813,-0.101564643427804,0.0819172552644778,0.722097868189348
"St13",-0.000711845427374236,-0.274789431960739,-0.0079151374291957,-0.312156734456066,0.0415429931295321,-0.460132510342185,0.122592611932268,-0.583244122278883,-0.274077586533365,-0.30424159702687,-0.501675503471717,-0.70583673421115
"Phf5a",0.114058903679212,0.183849538237176,0.183369705813742,0.209147365531366,0.18102228459727,0.0476847679046175,0.0438787905218385,0.570640638037973,0.0697906345579637,0.0257776597176234,-0.133337516692652,0.526761847516134
"Slc48a1",0.10266335083153,0.141488491033555,-0.0192044183569529,0.226483787707922,-0.00704128806824933,0.263825786932342,-0.299456091667532,0.499026266446613,0.0388251402020252,0.245688206064875,0.270867075000591,0.798482358114144
"Mettl7a1",-0.0314410513826884,0.0391125020770868,-0.439802542125603,-0.334115777221063,-0.406789240186149,-0.011209316222824,-0.600468469092871,-0.117381512285995,0.0705535534597752,0.10568676490454,0.395579923963325,0.483086956806877
"Dazap2",0.113617912868095,0.300675971096952,0.244812919471221,0.287519755563812,0.208243577677136,0.406623020617685,0.0195368257155994,0.499411839820979,0.187058058228857,0.0427068360925915,0.198379442940549,0.47987501410538
"Nubp1",-0.0310031080617783,0.0189276047607603,0.313469839528742,0.294086767058489,0.17926926356123,0.355668021530088,-0.284532050943152,0.451023010964072,0.0499307128225386,-0.0193830724702533,0.176398757968858,0.735555061907224
"Fopnl",0.0767978559486213,0.400895316430633,0.164754747155097,0.34200332250311,0.334499224519356,0.533639992336934,-0.105920901193834,1.06357603144934,0.324097460482012,0.177248575348012,0.199140767817578,1.16949693264318
"Fam162a",0.173024757598695,0.246165541902256,0.199195757146953,0.386925810230054,0.277313394180397,0.184794195389002,0.103737533231838,0.527752665680724,0.0731407843035612,0.187730053083102,-0.0925191987913951,0.424015132448886
"Cstdc4",0.315242778583205,0.359197367621464,0.437891846153557,0.312253977461063,0.572572020746971,0.0828774817635685,0.297844885291443,0.555666326752791,0.0439545890382593,-0.125637868692493,-0.489694538983403,0.257821441461347
"Csta2",0.241284614915509,0.122715202751924,0.2971893828218,0.141318244306832,0.544922725170661,0.363261943907991,0.183219042683051,0.546402780647937,-0.118569412163585,-0.155871138514969,-0.18166078126267,0.363183737964886
"Cd200r4",0.0822530220359781,0.217525343865399,0.393841777864688,0.431935317484007,0.409264749884983,0.589224540115775,-0.017612872319976,0.818205068020085,0.135272321829421,0.0380935396193189,0.179959790230792,0.835817940340061
"Cldnd1",-0.0394294042298657,0.378457319096674,0.207670173652875,0.655436875638348,0.128536594038383,0.609081211914729,0.185949798620904,0.634168554697888,0.41788672332654,0.447766701985473,0.480544617876346,0.448218756076984
"Tmem50b",0.0605792622352563,0.287272009537731,0.294834294135597,0.270592105218814,0.185589585515062,0.340197804558512,-0.3036500311212,0.738277730781166,0.226692747302475,-0.0242421889167836,0.154608219043451,1.04192776190237
"Smim11",0.0230127848026154,0.290185731176195,0.031131056909115,0.113820773369495,0.0855299434920838,-0.0626103576856583,0.142044656570553,0.73489309083877,0.26717294637358,0.0826897164603801,-0.148140301177742,0.592848434268217
"Tulp4",-0.0563136993377382,-0.0351667964186904,-0.245172141793906,0.0642223067049192,-0.12097746695831,0.0311114488348645,0.462210413983408,0.0460921420593934,0.0211469029190479,0.309394448498825,0.152088915793175,-0.416118271924015
"Mpc1",0.0274019806699464,0.0578769680348046,0.187317859703098,0.0187782117916253,0.122013008351251,0.0262573090787441,-0.09721966341802,0.4757119807797,0.0304749873648582,-0.168539647911473,-0.095755699272507,0.57293164419772
"Gm3448",-0.311334667993092,-0.0317398650898055,0.13297570386991,0.0775605309489391,-0.0402141307976063,0.172678611831711,0.68978362130924,0.779688358334621,0.279594802903286,-0.0554151729209709,0.212892742629318,0.0899047370253809
"Hcfc1r1",-0.166383394831112,0.105891133181437,0.0873604375197816,0.00153612729971808,0.0894180757423335,-0.0511583920952479,-0.0466832345280741,0.517324908575407,0.27227452801255,-0.0858243102200635,-0.140576467837581,0.564008143103481
"Ndufv3",0.082615599631346,0.200557176335423,0.00322625900405171,0.0999361696115724,0.0296598640261454,0.0412151541236163,-0.000613291692785012,0.571888005377374,0.117941576704077,0.0967099106075207,0.0115552900974709,0.57250129707016
"H2-DMb2",0.0856844862214694,-0.0512407720997121,0.585368717467474,0.0878859208285743,0.713535353382095,0.162467544244568,0.162343880787308,0.408438188903827,-0.136925258321181,-0.497482796638899,-0.551067809137527,0.246094308116519
"H2-DMb1",0.311605282624548,0.280732047991061,0.174889551778952,0.406377303819211,0.148299751710169,0.392264430881686,-0.243169011053395,0.529750913067003,-0.0308732346334866,0.231487752040259,0.243964679171517,0.772919924120398
"H2-Aa",0.123260312977539,0.256816968518645,0.296888328732678,0.386346924464966,0.309133196039506,0.475084571595321,0.112620499516884,0.259227059338331,0.133556655541106,0.0894585957322889,0.165951375555816,0.146606559821446
"Clic1",-0.0694552470597287,0.239140197646822,0.16080185675836,0.306519014204069,0.108548115555232,0.355870148625549,-0.208698716447003,0.405653633197794,0.308595444706551,0.145717157445709,0.247322033070317,0.614352349644797
"Abcf1",0.0643923150027517,-0.0855853408419041,-0.0966922829882071,-0.18203848363112,0.107414700174714,-0.189430371215066,0.389772239418632,-0.458190118396253,-0.149977655844656,-0.0853462006429133,-0.29684507138978,-0.847962357814885
"H2-T22",0.0259568180650058,0.328603571296192,0.16332601571637,0.19174703566954,-0.00267166264504937,0.026569707633378,-0.407721370274222,0.638351880069647,0.302646753231186,0.0284210199531696,0.0292413702784273,1.04607325034387
"Rpp21",-0.136474718768477,0.159402405466999,0.0390862900043345,0.249058560173829,-0.0095383059104428,0.355187517014959,-0.184846974858599,0.69330779815631,0.295877124235476,0.209972270169494,0.364725822925402,0.878154773014908
"Mea1",-0.10218604395296,0.139158807509096,0.0663484767798543,0.220852215786335,0.00153353191494077,0.17732291392492,-0.0455928405963153,0.604221103966335,0.241344851462056,0.154503739006481,0.175789382009979,0.64981394456265
"Tomm6",-0.0832984964644456,0.122155829520857,-0.0641861769338714,-0.0805440033680114,-0.106266370789058,-0.0461841990321989,0.0188187569603091,0.416041758065415,0.205454325985302,-0.01635782643414,0.0600821717568589,0.397223001105106
"Uhrf1",0.268514199563256,-0.582207655366984,0.38288562688533,-0.631336780025472,0.20905943306537,-0.129513902109745,0.16301873231899,-1.80781953562845,-0.85072185493024,-1.0142224069108,-0.338573335175115,-1.97083826794744
"Myl12b",0.0602821316870532,0.182706392159291,0.164738029752323,0.17557709450432,0.159707060550705,0.19264248611989,0.0579025691303556,0.437534458454353,0.122424260472238,0.0108390647519965,0.0329354255691854,0.379631889323997
"Myl12a",0.125075424867761,0.279992826585964,0.296688493844018,0.343290566844704,0.328308176146288,0.484846818074416,-0.0173014325819754,0.486821645688119,0.154917401718203,0.0466020730006864,0.156538641928128,0.504123078270094
"Dpy30",0.0883299300793459,0.0609717691370664,0.193436268321138,0.129810733714057,0.195219821210115,0.0950305479012385,-0.0145577849727587,0.629055655863808,-0.0273581609422795,-0.0636255346070804,-0.100189273308876,0.643613440836567
"Cebpzos",0.0843884569480551,0.395154849275952,0.197713970913457,0.227216815586743,0.126805490089894,0.0861903042851218,-0.0621798761401218,0.665535691522484,0.310766392327896,0.0295028446732859,-0.0406151858047723,0.727715567662606
"Cox7a2l",-0.0132120292861568,0.185109662932284,0.168883193213928,0.214458641563953,0.0424060841837033,0.195187075456882,-0.25349074065007,0.463500539639986,0.198321692218441,0.045575448350025,0.152780991273179,0.716991280290056
"Gm36279",-0.441126100473269,-0.40149688940922,-0.262627947512803,-0.139110276111715,-0.369185970141955,-0.235675583367982,-0.807495492904525,-1.20907374428974,0.0396292110640482,0.123517671401088,0.133510386773973,-0.401578251385219
"Cript",-0.0208956698101792,0.164575644218001,0.156977382843586,0.159006939985511,0.201705931922657,0.167796011720675,-0.0655847543809305,0.58994257793807,0.18547131402818,0.00202955714192576,-0.0339099202019817,0.655527332319
"Polr2d",0.104979720311347,0.426442426649973,0.34827836516319,0.637857459590554,0.240308097519964,0.430910279433696,-0.252156066346259,0.872103254502289,0.321462706338626,0.289579094427364,0.190602181913731,1.12425932084855
"Tmem173",-0.111333358086173,0.44133611283862,0.0363006832386263,0.594743014355609,0.20435839506409,0.704177205622165,-0.674628076811842,1.13640102219698,0.552669470924794,0.558442331116982,0.499818810558075,1.81102909900882
"Diaph1",-0.0862129196752335,-0.401616462032167,-0.240495863546955,-0.401234334568485,-0.292313273912563,-0.565837786340102,-0.326187223949045,-0.830682139557431,-0.315403542356933,-0.16073847102153,-0.273524512427539,-0.504494915608386
"Gm31706",-0.00940648876625172,-0.34396365513164,-0.188333470844065,-0.420359648647503,-0.421392018540824,-0.119299423369151,1.00717393688988,-1.06550760655511,-0.334557166365388,-0.232026177803438,0.302092595171674,-2.07268154344498
"Commd10",0.25771058624107,0.265607661202101,0.273301892247433,0.243723576071824,0.287371955655737,0.461542540794957,0.024514113995953,0.72914412021299,0.00789707496103098,-0.0295783161756091,0.17417058513922,0.704630006217037
"Gm4951",-0.147620226621678,0.0760198370793352,0.0243407560093276,-0.000746708834181042,-0.737698587591393,-0.229628291662526,-0.389581192310029,-0.324513068063492,0.223640063701013,-0.0250874648435087,0.508070295928867,0.0650681242465367
"Pstpip2",-0.194877645802149,0.109693708719806,-0.119382825139217,-0.458960191357979,-0.254612290326741,-0.436254585325628,-0.729008927596697,-0.711798736835663,0.304571354521954,-0.339577366218762,-0.181642294998887,0.0172101907610336
"Txnl4a",0.251029721921693,0.292385554790252,0.074436581408527,0.133332466092432,0.0615489065177375,0.421541327121943,-0.110821021708639,0.724907554720942,0.0413558328685593,0.0588958846839045,0.359992420604206,0.835728576429581
"Pqlc1",-0.00114498630064475,0.067893431908665,-0.140904811017819,0.0900145421600893,-0.0281596550767311,0.0558064290009677,0.58492061619972,0.722090822786503,0.0690384182093098,0.230919353177908,0.0839660840776988,0.137170206586783
"Cyb5a",0.0851520686878349,0.157547523754335,0.13248335626505,0.0229308427828752,0.0833664183274205,0.105116523439627,0.0512593522423472,0.418558544106876,0.0723954550665002,-0.109552513482175,0.021750105112206,0.367299191864529
"Pold4",0.0113058860616553,0.233447731663748,0.145059530770564,0.0712554649701653,0.249211472546214,0.234984240630525,0.0528337686687772,0.821086036644281,0.222141845602093,-0.0738040658003989,-0.0142272319156893,0.768252267975503
"Banf1",0.124016821160437,0.242173842210349,0.0941639760971871,-0.162051072142942,0.0130683697845022,0.0272603657167201,-0.0512778654513903,0.499867554552311,0.118157021049912,-0.256215048240129,0.0141919959322179,0.551145420003701
"Ehd1",0.0587072601004692,0.107999820003137,0.0416040370670654,0.180606466340163,-0.153503300861118,-0.126653368348686,-0.435699629418516,-0.253559234723347,0.0492925599026677,0.139002429273098,0.0268499325124321,0.182140394695169
"Ahnak",-0.134026830012624,-0.488948397615301,-0.311761368249419,-0.590687394502523,-0.433023079441675,-0.661659125762142,-0.308735726909556,-0.660240917783147,-0.354921567602677,-0.278926026253104,-0.228636046320467,-0.35150519087359
"Sdhaf2",-0.00568766263098297,0.138917993515996,0.243016055999446,0.149125294785563,0.26866912999479,0.379947454767652,0.168526424929357,0.613926677121561,0.144605656146979,-0.0938907612138831,0.111278324772861,0.445400252192204
"Slc15a3",-0.0445420892647874,-0.131047061345958,-0.180475393507608,-0.167256782742228,-0.271503597009414,-0.210226503917193,-0.400315667003365,-0.300729658129935,-0.0865049720811708,0.0132186107653798,0.0612770930922206,0.0995860088734304
"Gda",-0.115790771580206,-0.337049555718539,0.133209068062126,-0.440810688130825,-0.0895987114168566,-0.534021122613196,0.333118856044432,-0.648331287366888,-0.221258784138334,-0.574019756192951,-0.44442241119634,-0.98145014341132
"Minpp1",-0.0262912946239311,0.00201802843720156,-0.105168861865883,0.117439531140384,-0.519055696592085,-0.00925396410859758,-0.276854337002598,-0.214768709379765,0.0283093230611327,0.222608393006268,0.509801732483488,0.0620856276228325
"Ifit2",-0.052714828960637,0.0622626320023247,0.0989596977173726,0.18158348813979,-0.198917455893707,-0.0805563320047025,-0.412278938967241,-0.31667428453699,0.114977460962962,0.0826237904224172,0.118361123889004,0.0956046544302502
"Ifit1bl1",-0.263916957281801,0.343234071369878,0.188276714498807,0.693182746449143,-0.257342385741203,-0.00130535840040702,-0.860277922150677,0.0528714295336532,0.607151028651679,0.504906031950336,0.256037027340796,0.91314935168433
"Ifit3b",-0.0136253916483966,0.178749133026188,0.126951807704107,0.226173350529475,-0.222924578095691,-0.0401708722126735,-0.407088263248711,-0.366011788658025,0.192374524674585,0.0992215428253678,0.182753705883018,0.0410764745906853
"Ifit1",0.0488919518559143,-0.0594012599976796,0.0398183551674371,-0.0605937462622936,-0.204670372682113,-0.358504797388678,-0.108903472977987,-0.518795071904311,-0.108293211853594,-0.100412101429731,-0.153834424706565,-0.409891598926324
"Eif3a",-0.120658772376932,-0.134150721124175,-0.0836586366069012,-0.164606011792675,0.0631457799605686,-0.29480843438101,0.362891073944945,-0.608392267194716,-0.0134919487472427,-0.0809473751857732,-0.357954214341578,-0.971283341139659
"Praf2",0.209626407781819,0.811038282083189,0.361257718048487,0.648598121887706,0.631432835511559,0.406666182581529,-0.528632780336612,1.46435626397732,0.601411874301371,0.287340403839218,-0.22476665293003,1.99298904431393
"Rbm3",0.313225461974486,0.139891125951122,0.524136663866829,0.0702243070855646,0.539071273494105,0.10795702159863,-0.0577962279593658,-0.205066403744557,-0.173334336023364,-0.453912356781264,-0.431114251895474,-0.147270175785192
"Dynlt3",0.02890498925768,0.251528676755931,0.175808876071727,0.355420903277018,0.175791505964291,0.293418040342757,-0.0690953900846631,0.59093280528184,0.222623687498251,0.179612027205291,0.117626534378465,0.660028195366503
"Rpl39",0.0265915574381275,0.237945467347702,-0.0237583588993591,0.0696728469135088,-0.0458558725423241,-0.00170244572633571,0.391730969047176,0.30725495693134,0.211353909909574,0.0934312058128679,0.0441534268159884,-0.0844760121158359
"Ssr4",-0.0320619929748709,0.161595599963777,0.131034802403946,0.0761910207308318,0.204291851524447,0.264058822112487,0.075109667589933,0.51325896675832,0.193657592938647,-0.0548437816731138,0.0597669705880399,0.438149299168387
"Hcfc1",-0.0660086867171379,-0.488216893400387,0.0229413598093773,-1.12276152589876,-0.0982793742644459,-0.543565507301439,0.421002005449274,-1.78122057545115,-0.42220820668325,-1.14570288570814,-0.445286133036993,-2.20222258090043
"Atrx",-0.225543676153049,-0.20940553833548,-0.0936804882277773,-0.0169414911947818,-0.136556437955472,-0.209771841194336,0.663819395168587,-0.0339703800916595,0.0161381378175687,0.0767389970329955,-0.0732154032388648,-0.697789775260246
"Timm8a1",-0.0946965378938796,0.160093871184475,0.189792354624482,-0.0416220571269683,0.0877348288841855,0.0335863568577714,-0.0713732995574201,0.614866570817425,0.254790409078354,-0.231414411751451,-0.054148472026414,0.686239870374845
"mt-Co1",0.0316535404897333,0.0739693338871188,-0.259485647014857,-0.028837534634846,-0.287645680858095,0.0933312292495998,0.382976189884365,0.202646951295016,0.0423157933973854,0.230648112380011,0.380976910107695,-0.18032923858935
"mt-Nd4",-0.0416559977611968,0.0630963054600358,-0.141698850742804,0.0314126495480576,-0.0689057338960062,0.190160012677336,0.683287144210514,0.24508397759626,0.104752303221233,0.173111500290862,0.259065746573342,-0.438203166614255
"mt-Nd5",0.0815863873679978,0.444189745945597,0.257074619374087,0.739293169992128,0.464489951641017,1.02900254676718,0.513569372428977,1.02223880331819,0.3626033585776,0.482218550618041,0.564512595126159,0.508669430889215
"mt-Nd6",-0.537898412887566,-0.834066287550776,-0.539540896449625,-0.129336947114302,-0.834961400107389,0.37921209633001,-1.65181680873731,-1.41101151156777,-0.296167874663209,0.410203949335323,1.2141734964374,0.240805297169535
"mt-Cytb",0.0911003175210503,0.0500263194570678,0.267734245286899,0.278180529346454,0.304574367811471,0.44471859031658,0.153803811434639,0.733184715877599,-0.0410739980639825,0.0104462840595545,0.140144222505109,0.57938090444296
